 # Cycle    Energy/N    Magnetization/N
        3928  -1.63999999     -0.879999995    
        3930  -1.75999999     -0.899999976    
        3932  -1.67999995     -0.899999976    
        3934  -1.60000002     -0.860000014    
        3936  -1.63999999     -0.839999974    
        3938  -1.91999996     -0.980000019    
        3940  -1.63999999     -0.899999976    
        3942  -1.60000002     -0.899999976    
        3944  -1.36000001     -0.720000029    
        3946  -1.72000003     -0.920000017    
        3948  -1.91999996     -0.980000019    
        3950  -1.91999996     -0.980000019    
        3952  -1.79999995     -0.920000017    
        3954  -1.84000003     -0.959999979    
        3956  -1.67999995     -0.879999995    
        3958  -1.75999999     -0.939999998    
        3960  -1.55999994     -0.879999995    
        3962  -1.88000000     -0.959999979    
        3964  -1.63999999     -0.879999995    
        3966  -1.60000002     -0.860000014    
        3968  -1.67999995     -0.899999976    
        3970  -1.32000005     -0.779999971    
        3972  -1.55999994     -0.879999995    
        3974  -1.51999998     -0.860000014    
        3976  -1.72000003     -0.899999976    
        3978  -1.67999995     -0.899999976    
        3980  -1.63999999     -0.899999976    
        3982  -1.39999998     -0.720000029    
        3984  -1.67999995     -0.839999974    
        3986  -1.75999999     -0.939999998    
        3988  -1.44000006     -0.800000012    
        3990  -1.36000001     -0.740000010    
        3992  -1.67999995     -0.899999976    
        3994  -1.20000005     -0.680000007    
        3996  -1.24000001     -0.720000029    
        3998  -1.24000001     -0.579999983    
        4000  -1.20000005     -0.519999981    
        4002  -1.32000005     -0.740000010    
        4004  -1.55999994     -0.860000014    
        4006  -1.55999994     -0.860000014    
        4008  -1.75999999     -0.939999998    
        4010  -1.60000002     -0.879999995    
        4012  -1.75999999     -0.920000017    
        4014  -1.51999998     -0.819999993    
        4016  -1.51999998     -0.819999993    
        4018  -1.51999998     -0.879999995    
        4020  -1.63999999     -0.899999976    
        4022  -1.51999998     -0.839999974    
        4024  -2.00000000      -1.00000000    
        4026  -1.91999996     -0.980000019    
        4028  -1.63999999     -0.860000014    
        4030  -1.32000005     -0.680000007    
        4032  -1.48000002     -0.800000012    
        4034  -1.60000002     -0.899999976    
        4036  -1.60000002     -0.860000014    
        4038  -1.67999995     -0.819999993    
        4040  -1.91999996     -0.980000019    
        4042  -1.84000003     -0.959999979    
        4044  -1.84000003     -0.959999979    
        4046  -1.60000002     -0.839999974    
        4048  -1.44000006     -0.720000029    
        4050  -1.51999998     -0.860000014    
        4052  -1.48000002     -0.759999990    
        4054  -1.48000002     -0.759999990    
        4056  -1.63999999     -0.819999993    
        4058  -1.60000002     -0.779999971    
        4060  -1.51999998     -0.779999971    
        4062  -1.63999999     -0.879999995    
        4064  -1.75999999     -0.939999998    
        4066  -1.84000003     -0.959999979    
        4068  -1.84000003     -0.959999979    
        4070  -1.75999999     -0.939999998    
        4072  -1.84000003     -0.959999979    
        4074  -1.84000003     -0.959999979    
        4076  -1.55999994     -0.860000014    
        4078  -1.63999999     -0.899999976    
        4080  -1.91999996     -0.980000019    
        4082  -1.91999996     -0.980000019    
        4084  -1.60000002     -0.879999995    
        4086  -1.60000002     -0.899999976    
        4088  -1.63999999     -0.879999995    
        4090  -1.48000002     -0.800000012    
        4092  -1.67999995     -0.879999995    
        4094  -1.63999999     -0.899999976    
        4096  -1.67999995     -0.920000017    
        4098  -1.84000003     -0.959999979    
        4100  -1.63999999     -0.879999995    
        4102  -1.63999999     -0.899999976    
        4104  -1.48000002     -0.759999990    
        4106  -1.63999999     -0.779999971    
        4108  -1.48000002     -0.680000007    
        4110  -1.55999994     -0.720000029    
        4112  -1.27999997     -0.660000026    
        4114  -1.48000002     -0.680000007    
        4116  -1.12000000     -0.660000026    
        4118  -1.39999998     -0.819999993    
        4120  -1.55999994     -0.839999974    
        4122  -1.48000002     -0.740000010    
        4124  -1.84000003     -0.939999998    
        4126  -1.84000003     -0.959999979    
        4128  -1.75999999     -0.939999998    
        4130  -1.84000003     -0.959999979    
        4132  -1.75999999     -0.939999998    
        4134  -1.75999999     -0.939999998    
        4136  -2.00000000      -1.00000000    
        4138  -1.91999996     -0.980000019    
        4140  -1.67999995     -0.879999995    
        4142  -1.63999999     -0.879999995    
        4144  -1.67999995     -0.920000017    
        4146  -1.44000006     -0.839999974    
        4148  -1.67999995     -0.899999976    
        4150  -1.84000003     -0.959999979    
        4152  -1.84000003     -0.959999979    
        4154  -1.91999996     -0.980000019    
        4156  -1.72000003     -0.920000017    
        4158  -1.55999994     -0.860000014    
        4160  -1.63999999     -0.860000014    
        4162  -1.60000002     -0.800000012    
        4164  -2.00000000      -1.00000000    
        4166  -1.91999996     -0.980000019    
        4168  -2.00000000      -1.00000000    
        4170  -2.00000000      -1.00000000    
        4172  -1.67999995     -0.879999995    
        4174  -1.88000000     -0.959999979    
        4176  -1.75999999     -0.939999998    
        4178  -1.91999996     -0.980000019    
        4180  -1.63999999     -0.879999995    
        4182  -1.75999999     -0.899999976    
        4184  -1.91999996     -0.980000019    
        4186  -1.67999995     -0.920000017    
        4188  -1.72000003     -0.920000017    
        4190  -1.55999994     -0.879999995    
        4192  -1.63999999     -0.879999995    
        4194  -1.48000002     -0.819999993    
        4196  -1.67999995     -0.899999976    
        4198  -1.63999999     -0.860000014    
        4200  -1.55999994     -0.860000014    
        4202  -1.75999999     -0.939999998    
        4204  -1.91999996     -0.980000019    
        4206  -1.84000003     -0.959999979    
        4208  -1.91999996     -0.980000019    
        4210  -1.84000003     -0.959999979    
        4212  -1.48000002     -0.779999971    
        4214  -1.39999998     -0.720000029    
        4216  -1.36000001     -0.720000029    
        4218  -1.91999996     -0.980000019    
        4220  -1.51999998     -0.839999974    
        4222  -1.91999996     -0.980000019    
        4224  -1.91999996     -0.980000019    
        4226  -1.91999996     -0.980000019    
        4228  -1.79999995     -0.939999998    
        4230  -1.79999995     -0.920000017    
        4232  -1.75999999     -0.920000017    
        4234  -1.67999995     -0.879999995    
        4236  -1.75999999     -0.920000017    
        4238  -1.75999999     -0.939999998    
        4240  -1.84000003     -0.959999979    
        4242  -1.84000003     -0.959999979    
        4244  -1.67999995     -0.920000017    
        4246  -1.84000003     -0.959999979    
        4248  -1.72000003     -0.920000017    
        4250  -1.84000003     -0.959999979    
        4252  -1.79999995     -0.939999998    
        4254  -1.51999998     -0.860000014    
        4256  -1.60000002     -0.899999976    
        4258  -1.51999998     -0.819999993    
        4260  -1.60000002     -0.899999976    
        4262  -1.84000003     -0.959999979    
        4264  -2.00000000      -1.00000000    
        4266  -1.84000003     -0.920000017    
        4268  -1.84000003     -0.959999979    
        4270  -1.79999995     -0.939999998    
        4272  -1.75999999     -0.939999998    
        4274  -1.84000003     -0.959999979    
        4276  -1.72000003     -0.920000017    
        4278  -1.67999995     -0.899999976    
        4280  -1.84000003     -0.959999979    
        4282  -1.75999999     -0.939999998    
        4284  -1.84000003     -0.959999979    
        4286  -1.72000003     -0.920000017    
        4288  -1.36000001     -0.819999993    
        4290  -1.48000002     -0.759999990    
        4292  -1.39999998     -0.779999971    
        4294  -1.44000006     -0.740000010    
        4296  -1.67999995     -0.879999995    
        4298  -1.48000002     -0.860000014    
        4300  -1.63999999     -0.839999974    
        4302  -1.63999999     -0.819999993    
        4304  -1.79999995     -0.920000017    
        4306  -1.39999998     -0.759999990    
        4308  -1.79999995     -0.939999998    
        4310  -1.91999996     -0.980000019    
        4312  -1.84000003     -0.959999979    
        4314  -1.72000003     -0.920000017    
        4316  -1.51999998     -0.860000014    
        4318  -1.48000002     -0.839999974    
        4320  -1.44000006     -0.800000012    
        4322  -1.24000001     -0.600000024    
        4324  -1.15999997     -0.439999998    
        4326  -1.32000005     -0.660000026    
        4328  -1.27999997     -0.579999983    
        4330  -1.24000001     -0.639999986    
        4332  -1.44000006     -0.720000029    
        4334  -1.72000003     -0.920000017    
        4336  -1.84000003     -0.959999979    
        4338  -1.84000003     -0.959999979    
        4340  -1.75999999     -0.920000017    
        4342  -1.63999999     -0.899999976    
        4344  -2.00000000      -1.00000000    
        4346  -1.75999999     -0.939999998    
        4348  -1.60000002     -0.879999995    
        4350  -1.75999999     -0.939999998    
        4352  -1.88000000     -0.959999979    
        4354  -1.60000002     -0.879999995    
        4356  -1.84000003     -0.959999979    
        4358  -1.91999996     -0.980000019    
        4360  -2.00000000      -1.00000000    
        4362  -1.67999995     -0.819999993    
        4364  -1.67999995     -0.819999993    
        4366  -1.67999995     -0.839999974    
        4368  -1.75999999     -0.879999995    
        4370  -1.63999999     -0.860000014    
        4372  -1.60000002     -0.879999995    
